sep=,

"Intel(R) Advisor Command Line Tool
Copyright (C) 2009-2025 Intel Corporation. All rights reserved."
"Survey Data version=1.1.0","delimiter=,"

"ID","Function Call Sites and Loops","Loop Annotation","Performance Issues","Total Time Percent","Total Time","Self Time Percent","Self Time","Total Elapsed Time","Self Elapsed Time","Type","Loop Height","Max Depth","Parent ID","Loop Function ID","Why No Vectorization","Vector ISA","Gain Estimate","Vector Length","Compiler Estimated Gain","Self GFLOPS","Total GFLOPS","Self AI","Total Arithmetic Intensity","Self GINTOPS","Total GINTOPS","Self INT AI","Total INT AI","Self Giga OPS","Total Giga OPS","Self Overall AI","Total Overall AI","Self GFLOP","Total GFLOP","Self GINTOP","Total GINTOP","Self Giga OP","Total Giga OP","Self Memory GB","Total Memory GB","Self GB/s","Total GB/s","Average Trip Count","Min Trip Count","Max Trip Count","Call Count","Iteration Duration","Loop Instance Total Time","Traits","Data Types","Vector Widths","Instruction Sets","Transformations","Unroll Factor","Multi-Pumping Factor","Vectorization Details","Optimization Details","Source Location","Module","Dynamic func_inst","Dynamic compute","Dynamic int_compute","Dynamic sp_compute","Dynamic dp_compute","Dynamic memory","Dynamic all_instructions","Dynamic vector_compute","Dynamic vector_memory","Dynamic sse_vector_compute","Dynamic avx_vector_compute","Dynamic avx2_vector_compute","Dynamic avx512_vector_compute","Dynamic avx512phi_vector_compute","Dynamic fma_vector_compute","Dynamic amx_vector_compute","Dynamic x86_scalar_compute","Dynamic x87_scalar_compute","Dynamic sse_scalar_compute","Dynamic avx_scalar_compute","Dynamic avx2_scalar_compute","Dynamic avx512_scalar_compute","Dynamic fma_scalar_compute","Dynamic sse_vector_memory","Dynamic avx_vector_memory","Dynamic avx2_vector_memory","Dynamic avx512_vector_memory","Dynamic avx512phi_vector_memory","Dynamic x86_scalar_memory","Dynamic x87_scalar_memory","Dynamic sse_scalar_memory","Dynamic avx_scalar_memory","Dynamic avx2_scalar_memory","Dynamic avx512_scalar_memory","Dynamic loads","Dynamic stores","Dynamic loaded_bytes","Dynamic stored_bytes","Dynamic compute_with_memory","Dynamic int_compute_with_memory","Dynamic sp_compute_with_memory","Dynamic dp_compute_with_memory","Dynamic vector_compute_with_memory","Dynamic sse_vector_compute_with_memory","Dynamic avx_vector_compute_with_memory","Dynamic avx2_vector_compute_with_memory","Dynamic avx512_vector_compute_with_memory","Dynamic avx512phi_vector_compute_with_memory","Dynamic fma_vector_compute_with_memory","Dynamic x86_scalar_compute_with_memory","Dynamic x87_scalar_compute_with_memory","Dynamic sse_scalar_compute_with_memory","Dynamic avx_scalar_compute_with_memory","Dynamic avx2_scalar_compute_with_memory","Dynamic avx512_scalar_compute_with_memory","Dynamic fma_scalar_compute_with_memory","Dynamic add","Dynamic mul","Dynamic sub","Dynamic div","Dynamic sad","Dynamic min","Dynamic avg","Dynamic max","Dynamic abs","Dynamic sign","Dynamic sqrt","Dynamic fma","Dynamic reccp","Dynamic scale","Dynamic vpconflict","Dynamic vplzcnt","Dynamic call"
"1","[loop in mandelbrot_computation at baseline_sp.cpp:17]","1","","99.9376","224.888s","5.16344","11.619s","224.888s","11.619s","Scalar","1","7","7","5","","","","","","0","0.337","0","0.050","0.799","0.316","0.111","0.047","0.799","0.653","0.111","0.096","0","75.728","9.279","71.145","9.279","146.873","83.525","1522.281","7.188","6.769","257","1","1000","6000000","< 0.001s","< 0.001s","Type Conversions","Int32; Int64","","","","","","","","baseline_sp.cpp:17","baseline_sp_O0-STRICT","5","33953922694","33953922694","0","0","2956904384525","227409734859","0","0","0","0","0","0","0","0","0","1542543879","0","0","32411378815","0","0","0","0","0","0","0","0","2564914176360","0","0","307109890769","0","0","44871559271","34030241457","198035443802","216575671842","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1542543879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27846597924"
"3","[loop in std::__complex_pow_unsigned<float> at complex:1262]","1","","29.3092","65.954s","0.617691","1.390s","65.954s","1.390s","Scalar","0","10","10","9","","","","","","0","0.281","0","0.034","10.017","0.211","0.450","0.025","10.017","0.493","0.450","0.059","0","18.564","13.923","13.923","13.923","32.488","30.941","550.744","22.260","8.350","1","1","1","1547033218","< 0.001s","< 0.001s","","","","","","","","","","complex:1262","baseline_sp_O0-STRICT","9","0","0","0","0","230507949482","125309690658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230507949482","0","0","0","0","0","20111431834","15470332180","80445727336","61881328720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9282199308"
"2","[loop in mandelbrot_computation at baseline_sp.cpp:8]","1","","99.9998","225.028s","0.0577758","0.130s","225.028s","0.130s","Scalar","2","6","6","7","","","","","","0.277","0.337","0.158","0.050","0.369","0.316","0.211","0.047","0.646","0.653","0.368","0.096","0.036","75.728","0.048","71.145","0.084","146.873","0.228","1522.617","1.754","6.766","6000000","6000000","6000000","1","< 0.001s","225.03s","Divisions; Type Conversions","Int32; Int64","","","","","","","","baseline_sp.cpp:8","baseline_sp_O0-STRICT","7","15452643928","15452643928","0","0","27327180179","1912489355","0","0","0","0","0","0","0","0","0","3867660982","0","0","11584982946","0","0","0","0","0","0","0","0","27327180179","0","0","0","0","0","222000008","120000000","888000032","420000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90000000","84000000","0","168000000","0","0","0","0","0","0","0","0","0","0","0","0","78000000"

