sep=,

"Intel(R) Advisor Command Line Tool
Copyright (C) 2009-2025 Intel Corporation. All rights reserved."
"Survey Data version=1.1.0","delimiter=,"

"ID","Function Call Sites and Loops","Loop Annotation","Performance Issues","Total Time Percent","Total Time","Self Time Percent","Self Time","Total Elapsed Time","Self Elapsed Time","Type","Loop Height","Max Depth","Parent ID","Loop Function ID","Why No Vectorization","Vector ISA","Gain Estimate","Vector Length","Compiler Estimated Gain","Self GFLOPS","Total GFLOPS","Self AI","Total Arithmetic Intensity","Self GINTOPS","Total GINTOPS","Self INT AI","Total INT AI","Self Giga OPS","Total Giga OPS","Self Overall AI","Total Overall AI","Self GFLOP","Total GFLOP","Self GINTOP","Total GINTOP","Self Giga OP","Total Giga OP","Self Memory GB","Total Memory GB","Self GB/s","Total GB/s","Average Trip Count","Min Trip Count","Max Trip Count","Call Count","Iteration Duration","Loop Instance Total Time","Traits","Data Types","Vector Widths","Instruction Sets","Transformations","Unroll Factor","Multi-Pumping Factor","Vectorization Details","Optimization Details","Source Location","Module","Dynamic func_inst","Dynamic compute","Dynamic int_compute","Dynamic sp_compute","Dynamic dp_compute","Dynamic memory","Dynamic all_instructions","Dynamic vector_compute","Dynamic vector_memory","Dynamic sse_vector_compute","Dynamic avx_vector_compute","Dynamic avx2_vector_compute","Dynamic avx512_vector_compute","Dynamic avx512phi_vector_compute","Dynamic fma_vector_compute","Dynamic amx_vector_compute","Dynamic x86_scalar_compute","Dynamic x87_scalar_compute","Dynamic sse_scalar_compute","Dynamic avx_scalar_compute","Dynamic avx2_scalar_compute","Dynamic avx512_scalar_compute","Dynamic fma_scalar_compute","Dynamic sse_vector_memory","Dynamic avx_vector_memory","Dynamic avx2_vector_memory","Dynamic avx512_vector_memory","Dynamic avx512phi_vector_memory","Dynamic x86_scalar_memory","Dynamic x87_scalar_memory","Dynamic sse_scalar_memory","Dynamic avx_scalar_memory","Dynamic avx2_scalar_memory","Dynamic avx512_scalar_memory","Dynamic loads","Dynamic stores","Dynamic loaded_bytes","Dynamic stored_bytes","Dynamic compute_with_memory","Dynamic int_compute_with_memory","Dynamic sp_compute_with_memory","Dynamic dp_compute_with_memory","Dynamic vector_compute_with_memory","Dynamic sse_vector_compute_with_memory","Dynamic avx_vector_compute_with_memory","Dynamic avx2_vector_compute_with_memory","Dynamic avx512_vector_compute_with_memory","Dynamic avx512phi_vector_compute_with_memory","Dynamic fma_vector_compute_with_memory","Dynamic x86_scalar_compute_with_memory","Dynamic x87_scalar_compute_with_memory","Dynamic sse_scalar_compute_with_memory","Dynamic avx_scalar_compute_with_memory","Dynamic avx2_scalar_compute_with_memory","Dynamic avx512_scalar_compute_with_memory","Dynamic fma_scalar_compute_with_memory","Dynamic add","Dynamic mul","Dynamic sub","Dynamic div","Dynamic sad","Dynamic min","Dynamic avg","Dynamic max","Dynamic abs","Dynamic sign","Dynamic sqrt","Dynamic fma","Dynamic reccp","Dynamic scale","Dynamic vpconflict","Dynamic vplzcnt","Dynamic call"
"2","[loop in mandelbrot_computation at baseline_dp.cpp:19]","1","","99.8827","25.450s","10.0467","2.560s","25.450s","2.560s","Scalar","0","7","5","8","","","","","","1.816","2.125","0.167","0.546","0.904","1.944","0.083","0.500","2.720","4.069","0.250","1.046","4.648","54.069","2.315","49.475","6.962","103.545","27.817","98.979","10.866","3.889","128","0","500","6000000","< 0.001s","< 0.001s","Blends; Shuffles","Int64","128","AVX","","","","","","baseline_dp.cpp:19","baseline_dp_O2-PRECISE","8","59443856934","59443856934","0","0","71790041349","73468643163","57129852327","61757861541","0","57129852327","0","0","0","0","0","0","0","0","2314004607","0","0","0","0","61757861541","0","0","0","10032179808","0","0","0","0","0","6955483554","10059119274","111287736864","106798464180","8491979562","8491979562","0","0","8491979562","0","8491979562","0","0","0","0","0","0","0","0","0","0","0","11603023758","11603023758","7735349172","0","0","0","0","0","0","0","0","0","0","0","0","0","3867674586"
"1","[loop in mandelbrot_computation at baseline_dp.cpp:8]","1","","100","25.480s","0.117854","0.030s","25.480s","0.030s","Scalar","1","6","6","5","","","","","","0.799","2.122","0.083","0.546","1.199","1.942","0.125","0.500","1.998","4.064","0.208","1.046","0.024","54.069","0.036","49.475","0.060","103.545","0.288","98.979","9.591","3.885","6000000","6000000","6000000","1","< 0.001s","25.48s","FMA; Type Conversions","Int64; UInt16; ; ","128","AVX; FMA","","","","","","baseline_dp.cpp:8","baseline_dp_O2-PRECISE","5","40530267","40530267","0","0","115590801","253510089","0","27020178","0","0","0","0","0","0","0","40530267","0","0","0","0","0","0","0","27020178","0","0","0","75060534","0","0","13510089","0","0","36000000","12000000","432000000","192000000","13510089","13510089","0","0","13510089","0","0","0","0","0","13510089","0","0","0","0","0","0","0","0","24000000","12000000","0","0","0","0","0","0","0","0","12000000","0","0","0","0","0"

