sep=,

"Intel(R) Advisor Command Line Tool
Copyright (C) 2009-2025 Intel Corporation. All rights reserved."
"Survey Data version=1.1.0","delimiter=,"

"ID","Function Call Sites and Loops","Loop Annotation","Performance Issues","Total Time Percent","Total Time","Self Time Percent","Self Time","Total Elapsed Time","Self Elapsed Time","Type","Loop Height","Max Depth","Parent ID","Loop Function ID","Why No Vectorization","Vector ISA","Gain Estimate","Vector Length","Compiler Estimated Gain","Self GFLOPS","Total GFLOPS","Self AI","Total Arithmetic Intensity","Self GINTOPS","Total GINTOPS","Self INT AI","Total INT AI","Self Giga OPS","Total Giga OPS","Self Overall AI","Total Overall AI","Self GFLOP","Total GFLOP","Self GINTOP","Total GINTOP","Self Giga OP","Total Giga OP","Self Memory GB","Total Memory GB","Self GB/s","Total GB/s","Average Trip Count","Min Trip Count","Max Trip Count","Call Count","Iteration Duration","Loop Instance Total Time","Traits","Data Types","Vector Widths","Instruction Sets","Transformations","Unroll Factor","Multi-Pumping Factor","Vectorization Details","Optimization Details","Source Location","Module","Dynamic func_inst","Dynamic compute","Dynamic int_compute","Dynamic sp_compute","Dynamic dp_compute","Dynamic memory","Dynamic all_instructions","Dynamic vector_compute","Dynamic vector_memory","Dynamic sse_vector_compute","Dynamic avx_vector_compute","Dynamic avx2_vector_compute","Dynamic avx512_vector_compute","Dynamic avx512phi_vector_compute","Dynamic fma_vector_compute","Dynamic amx_vector_compute","Dynamic x86_scalar_compute","Dynamic x87_scalar_compute","Dynamic sse_scalar_compute","Dynamic avx_scalar_compute","Dynamic avx2_scalar_compute","Dynamic avx512_scalar_compute","Dynamic fma_scalar_compute","Dynamic sse_vector_memory","Dynamic avx_vector_memory","Dynamic avx2_vector_memory","Dynamic avx512_vector_memory","Dynamic avx512phi_vector_memory","Dynamic x86_scalar_memory","Dynamic x87_scalar_memory","Dynamic sse_scalar_memory","Dynamic avx_scalar_memory","Dynamic avx2_scalar_memory","Dynamic avx512_scalar_memory","Dynamic loads","Dynamic stores","Dynamic loaded_bytes","Dynamic stored_bytes","Dynamic compute_with_memory","Dynamic int_compute_with_memory","Dynamic sp_compute_with_memory","Dynamic dp_compute_with_memory","Dynamic vector_compute_with_memory","Dynamic sse_vector_compute_with_memory","Dynamic avx_vector_compute_with_memory","Dynamic avx2_vector_compute_with_memory","Dynamic avx512_vector_compute_with_memory","Dynamic avx512phi_vector_compute_with_memory","Dynamic fma_vector_compute_with_memory","Dynamic x86_scalar_compute_with_memory","Dynamic x87_scalar_compute_with_memory","Dynamic sse_scalar_compute_with_memory","Dynamic avx_scalar_compute_with_memory","Dynamic avx2_scalar_compute_with_memory","Dynamic avx512_scalar_compute_with_memory","Dynamic fma_scalar_compute_with_memory","Dynamic add","Dynamic mul","Dynamic sub","Dynamic div","Dynamic sad","Dynamic min","Dynamic avg","Dynamic max","Dynamic abs","Dynamic sign","Dynamic sqrt","Dynamic fma","Dynamic reccp","Dynamic scale","Dynamic vpconflict","Dynamic vplzcnt","Dynamic call"
"2","[loop in mandelbrot_computation at no_complex_sp.cpp:9]","1","","87.3676","6.499s","87.3676","6.499s","0.120s","0.120s","Scalar","0","12","35","34","","","","","","128.843","","","","25.731","","","","154.574","","","","15.470","","3.090","","18.560","","0","","0","","257","0","1000","6000000","< 0.001s","< 0.001s","Type Conversions","Int32; Int64","","","","","","","","no_complex_sp.cpp:9","no_complex_sp_O1-STRICT","34","51002713531","51002713531","0","0","1542543881","47944561803","0","0","0","0","0","0","0","0","0","0","0","0","51002713531","0","0","0","0","0","0","0","0","1542543881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12376265760","15470332200","3094066440","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","[loop in mandelbrot_computation at no_complex_sp.cpp:9]","1","","90.3251","6.719s","0.807082","0.060s","0.120s","0.010s","Scalar","2","10","29","28","","","","","","2.984","","0.089","","5.372","","0.161","","8.356","","0.250","","0.030","","0.054","","0.084","","0.336","","33.423","","6000000","6000000","6000000","1","< 0.001s","6.719s","","Int64","","","","","","","","no_complex_sp.cpp:9","no_complex_sp_O1-STRICT","28","108085288","108085288","0","0","5136372077","841510661","0","0","0","0","0","0","0","0","0","40531983","0","0","67553305","0","0","0","0","0","0","0","0","3944242011","0","0","1192130066","0","0","228000000","0","1560000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24000000","48000000","12000000","12000000","0","0","0","0","0","0","0","0","0","0","0","0","36000000"
"3","[loop in mandelbrot_computation at no_complex_sp.cpp:9]","1","","88.0397","6.549s","0.67369","0.050s","0.120s","0.010s","Scalar","1","11","28","35","","","","","","0","","0","","0","","0","","0","","0","","0","","0","","0","","0.012","","1.190","","1","1","1","6000000","< 0.001s","< 0.001s","Divisions; Type Conversions","Int32; Int64","","","","","","","","no_complex_sp.cpp:9","no_complex_sp_O1-STRICT","35","0","0","0","0","6000000","24000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6000000","0","0","0","0","0","0","6000000","0","12000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"

