sep=,

"Intel(R) Advisor Command Line Tool
Copyright (C) 2009-2025 Intel Corporation. All rights reserved."
"Survey Data version=1.1.0","delimiter=,"

"ID","Function Call Sites and Loops","Loop Annotation","Performance Issues","Total Time Percent","Total Time","Self Time Percent","Self Time","Total Elapsed Time","Self Elapsed Time","Type","Loop Height","Max Depth","Parent ID","Loop Function ID","Why No Vectorization","Vector ISA","Gain Estimate","Vector Length","Compiler Estimated Gain","Self GFLOPS","Total GFLOPS","Self AI","Total Arithmetic Intensity","Self GINTOPS","Total GINTOPS","Self INT AI","Total INT AI","Self Giga OPS","Total Giga OPS","Self Overall AI","Total Overall AI","Self GFLOP","Total GFLOP","Self GINTOP","Total GINTOP","Self Giga OP","Total Giga OP","Self Memory GB","Total Memory GB","Self GB/s","Total GB/s","Average Trip Count","Min Trip Count","Max Trip Count","Call Count","Iteration Duration","Loop Instance Total Time","Traits","Data Types","Vector Widths","Instruction Sets","Transformations","Unroll Factor","Multi-Pumping Factor","Vectorization Details","Optimization Details","Source Location","Module","Dynamic func_inst","Dynamic compute","Dynamic int_compute","Dynamic sp_compute","Dynamic dp_compute","Dynamic memory","Dynamic all_instructions","Dynamic vector_compute","Dynamic vector_memory","Dynamic sse_vector_compute","Dynamic avx_vector_compute","Dynamic avx2_vector_compute","Dynamic avx512_vector_compute","Dynamic avx512phi_vector_compute","Dynamic fma_vector_compute","Dynamic amx_vector_compute","Dynamic x86_scalar_compute","Dynamic x87_scalar_compute","Dynamic sse_scalar_compute","Dynamic avx_scalar_compute","Dynamic avx2_scalar_compute","Dynamic avx512_scalar_compute","Dynamic fma_scalar_compute","Dynamic sse_vector_memory","Dynamic avx_vector_memory","Dynamic avx2_vector_memory","Dynamic avx512_vector_memory","Dynamic avx512phi_vector_memory","Dynamic x86_scalar_memory","Dynamic x87_scalar_memory","Dynamic sse_scalar_memory","Dynamic avx_scalar_memory","Dynamic avx2_scalar_memory","Dynamic avx512_scalar_memory","Dynamic loads","Dynamic stores","Dynamic loaded_bytes","Dynamic stored_bytes","Dynamic compute_with_memory","Dynamic int_compute_with_memory","Dynamic sp_compute_with_memory","Dynamic dp_compute_with_memory","Dynamic vector_compute_with_memory","Dynamic sse_vector_compute_with_memory","Dynamic avx_vector_compute_with_memory","Dynamic avx2_vector_compute_with_memory","Dynamic avx512_vector_compute_with_memory","Dynamic avx512phi_vector_compute_with_memory","Dynamic fma_vector_compute_with_memory","Dynamic x86_scalar_compute_with_memory","Dynamic x87_scalar_compute_with_memory","Dynamic sse_scalar_compute_with_memory","Dynamic avx_scalar_compute_with_memory","Dynamic avx2_scalar_compute_with_memory","Dynamic avx512_scalar_compute_with_memory","Dynamic fma_scalar_compute_with_memory","Dynamic add","Dynamic mul","Dynamic sub","Dynamic div","Dynamic sad","Dynamic min","Dynamic avg","Dynamic max","Dynamic abs","Dynamic sign","Dynamic sqrt","Dynamic fma","Dynamic reccp","Dynamic scale","Dynamic vpconflict","Dynamic vplzcnt","Dynamic call"
"2","[loop in mandelbrot_computation at static_multithreading_sp.cpp:18]","1","","93.5728","241.515s","3.24228","8.368s","7.980s","0.360s","Scalar","1","11","31","41","","","","","","0","","0","","25.784","","0.091","","25.784","","0.091","","0","","9.279","","9.279","","102.089","","283.679","","257","1","1000","6000000","< 0.001s","< 0.001s","","Int32; Int64","","","","","","","","static_multithreading_sp.cpp:18","static_multithreading_sp_O0","41","13896362928","13896362928","0","0","1164197526126","176366574699","0","0","0","0","0","0","0","0","0","1542543879","0","0","12353819049","0","0","0","0","0","0","0","0","1002073291966","0","0","129699387328","0","0","47964115046","27842108585","228973086840","176352808174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1542543879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23205498270"
"3","[loop in std::__complex_pow_unsigned<float> at complex:1262]","1","","27.7384","71.594s","0.674","1.740s","2.590s","0.100s","Scalar","0","14","47","44","","","","","","0","","0","","139.192","","0.450","","139.192","","0.450","","0","","13.923","","13.923","","30.941","","309.315","","1","1","1","1547033218","< 0.001s","< 0.001s","","","","","","","","","","complex:1262","static_multithreading_sp_O0","44","0","0","0","0","230507949482","125309690658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230507949482","0","0","0","0","0","20111431834","15470332180","80445727336","61881328720","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9282199308"
"1","[loop in mandelbrot_computation at static_multithreading_sp.cpp:8]","1","","93.6503","241.715s","0.0658456","0.170s","7.980s","0.010s","Scalar","2","10","35","31","","","","","","2.389","","0.049","","4.778","","0.098","","7.167","","0.146","","0.024","","0.048","","0.072","","0.492","","48.975","","6000000","6000000","6000000","1","< 0.001s","241.72s","Divisions; Type Conversions","Int32; Int64; UInt16","","","","","","","","static_multithreading_sp.cpp:8","static_multithreading_sp_O0","31","13521813437","13521813437","0","0","26140477620","1462489339","0","0","0","0","0","0","0","0","0","5798491473","0","0","7723321964","0","0","0","0","0","0","0","0","17679027724","0","0","8461449896","0","0","390000000","204000000","2232000000","756000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132000000","84000000","0","84000000","0","0","0","0","0","0","0","0","0","0","0","0","78000000"
"4","[loop in __libm_hypot_dispatch_table_icx_init_icx]","1","","0.359545","0.928s","0","0s","0.020s","0s","Scalar","0","16","56","54","","","","","","","","0","","","","0","","","","0","","0","","0","","0","","0.023","","","","37476","1","160041","31","< 0.001s","0.030s","","Int64","","","","","","","","","static_multithreading_sp_O0","54","0","0","0","0","10455891","16264833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3485297","0","6970594","0","0","0","6970656","0","46471040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3485328"

