sep=,

"Intel(R) Advisor Command Line Tool
Copyright (C) 2009-2025 Intel Corporation. All rights reserved."
"Survey Data version=1.1.0","delimiter=,"

"ID","Function Call Sites and Loops","Loop Annotation","Performance Issues","Total Time Percent","Total Time","Self Time Percent","Self Time","Total Elapsed Time","Self Elapsed Time","Type","Loop Height","Max Depth","Parent ID","Loop Function ID","Why No Vectorization","Vector ISA","Gain Estimate","Vector Length","Compiler Estimated Gain","Self GFLOPS","Total GFLOPS","Self AI","Total Arithmetic Intensity","Self GINTOPS","Total GINTOPS","Self INT AI","Total INT AI","Self Giga OPS","Total Giga OPS","Self Overall AI","Total Overall AI","Self GFLOP","Total GFLOP","Self GINTOP","Total GINTOP","Self Giga OP","Total Giga OP","Self Memory GB","Total Memory GB","Self GB/s","Total GB/s","Average Trip Count","Min Trip Count","Max Trip Count","Call Count","Iteration Duration","Loop Instance Total Time","Traits","Data Types","Vector Widths","Instruction Sets","Transformations","Unroll Factor","Multi-Pumping Factor","Vectorization Details","Optimization Details","Source Location","Module","Dynamic func_inst","Dynamic compute","Dynamic int_compute","Dynamic sp_compute","Dynamic dp_compute","Dynamic memory","Dynamic all_instructions","Dynamic vector_compute","Dynamic vector_memory","Dynamic sse_vector_compute","Dynamic avx_vector_compute","Dynamic avx2_vector_compute","Dynamic avx512_vector_compute","Dynamic avx512phi_vector_compute","Dynamic fma_vector_compute","Dynamic amx_vector_compute","Dynamic x86_scalar_compute","Dynamic x87_scalar_compute","Dynamic sse_scalar_compute","Dynamic avx_scalar_compute","Dynamic avx2_scalar_compute","Dynamic avx512_scalar_compute","Dynamic fma_scalar_compute","Dynamic sse_vector_memory","Dynamic avx_vector_memory","Dynamic avx2_vector_memory","Dynamic avx512_vector_memory","Dynamic avx512phi_vector_memory","Dynamic x86_scalar_memory","Dynamic x87_scalar_memory","Dynamic sse_scalar_memory","Dynamic avx_scalar_memory","Dynamic avx2_scalar_memory","Dynamic avx512_scalar_memory","Dynamic loads","Dynamic stores","Dynamic loaded_bytes","Dynamic stored_bytes","Dynamic compute_with_memory","Dynamic int_compute_with_memory","Dynamic sp_compute_with_memory","Dynamic dp_compute_with_memory","Dynamic vector_compute_with_memory","Dynamic sse_vector_compute_with_memory","Dynamic avx_vector_compute_with_memory","Dynamic avx2_vector_compute_with_memory","Dynamic avx512_vector_compute_with_memory","Dynamic avx512phi_vector_compute_with_memory","Dynamic fma_vector_compute_with_memory","Dynamic x86_scalar_compute_with_memory","Dynamic x87_scalar_compute_with_memory","Dynamic sse_scalar_compute_with_memory","Dynamic avx_scalar_compute_with_memory","Dynamic avx2_scalar_compute_with_memory","Dynamic avx512_scalar_compute_with_memory","Dynamic fma_scalar_compute_with_memory","Dynamic add","Dynamic mul","Dynamic sub","Dynamic div","Dynamic sad","Dynamic min","Dynamic avg","Dynamic max","Dynamic abs","Dynamic sign","Dynamic sqrt","Dynamic fma","Dynamic reccp","Dynamic scale","Dynamic vpconflict","Dynamic vplzcnt","Dynamic call"
"1","[loop in mandelbrot_computation at dynamic_multithreading_sp_simd.cpp:8]","1","","99.3083","302.824s","18.5497","56.564s","4.760s","1.040s","Scalar","1","12","30","28","","","","","","0","","0","","34.990","","0.026","","34.990","","0.026","","0","","36.391","","36.391","","1386.916","","1333.534","","258","1","1001","3000000","< 0.001s","< 0.001s","Blends; Extracts; Inserts; Permutes; Shifts; Shuffles; Type Conversions; Unpacks","Int32; Int64; UInt128; UInt16; UInt256; UInt; Variable; ; ; ","128/256","AVX; AVX2","","","","","","dynamic_multithreading_sp_simd.cpp:8","dynamic_multithreading_sp_simd_O0-STRICT","28","5681349219005296026","5681349219005296026","0","0","5773720461418318549","8484278660836","5681345221693236666","-840289983959972472","0","5681345221693236666","0","0","0","0","0","0","0","0","3997312059360","0","0","0","0","5379317163139639064","-6219607147099611536","0","0","-1912784998886589103","0","0","8526791446952820764","0","0","2401701404906","1215072808244","35920272305386","14616513535976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","53427443130","17809147710","6194486160","0","0","0","0","0","0","0","0","0","0","0","0","0","199577271786"
"5","[loop in std::__complex_pow_unsigned<float> at complex:1262]","1","","25.4682","77.661s","0.633053","1.930s","1.490s","0.070s","Scalar","0","15","58","57","","","","","","0","","0","","198.647","","0.450","","198.647","","0.450","","0","","13.924","","13.924","","30.942","","441.437","","1","1","1","1547110634","< 0.001s","< 0.001s","","","","","","","","","","complex:1262","dynamic_multithreading_sp_simd_O0-STRICT","57","0","0","0","0","230519484466","125315961354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230519484466","0","0","0","0","0","20112438242","15471106340","80449752968","61884425360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9282663804"
"2","[loop in mandelbrot_computation at dynamic_multithreading_sp_simd.cpp:8]","1","","99.3378","302.914s","0.0262257","0.080s","4.760s","0.020s","Scalar","2","11","31","30","","","","","","2.102","","0.051","","3.753","","0.091","","5.855","","0.141","","0.042","","0.075","","0.117","","0.828","","41.437","","50","50","50","60000","< 0.001s","0.005s","Blends; Divisions; Shifts; Shuffles; Type Conversions","Int32; Int64; UInt16; UInt256; ; ","128","AVX; AVX2","","","","","","dynamic_multithreading_sp_simd.cpp:8","dynamic_multithreading_sp_simd_O0-STRICT","30","223257000000","182667000000","0","0","547254000000","1968000000","223248000000","288027000000","0","223248000000","0","0","0","0","0","9000000","0","0","0","0","0","0","0","186549000000","101478000000","0","0","113769000000","0","0","145458000000","0","0","522000000","279000000","3852000000","1968000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69000000","150000000","93000000","30000000","0","0","0","0","0","0","0","0","0","0","0","0","102000000"
"3","[loop in mandelbrot_computation at dynamic_multithreading_sp_simd.cpp:8]","1","","99.3378","302.914s","0","0s","4.760s","0s","Scalar","3","10","29","31","","","","","","","","0","","","","0.161","","","","0.161","","0","","0.001","","0.001","","0.007","","","","937","143","2865","64","0.005s","4.733s","","Int32; UInt16; ","128","AVX; AVX2","","","","","","dynamic_multithreading_sp_simd.cpp:8","dynamic_multithreading_sp_simd_O0-STRICT","31","21060000","21060000","0","0","485462176","18425632","3300000","9900000","0","3300000","0","0","0","0","0","17760000","0","0","0","0","0","0","0","6600000","3300000","0","0","472262176","0","0","3300000","0","0","4620576","3120000","22082304","16080000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","840000","0","360000","0","0","0","0","0","0","0","0","0","0","0","0","0","540576"
"4","[loop in __libm_hypot_dispatch_table_icx_init_icx]","1","","0.016397","0.050s","0","0s","0.010s","0s","Scalar","0","17","50","49","","","","","","","","0","","","","0","","","","0","","0","","0","","0","","0.010","","","","56391","0","123628","9","< 0.001s","0.006s","","Int64","","","","","","","","","dynamic_multithreading_sp_simd_O0-STRICT","49","0","0","0","0","4567797","7105495","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1522599","0","3045198","0","0","0","3045216","0","20301440","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1522608"

