sep=,

"Intel(R) Advisor Command Line Tool
Copyright (C) 2009-2025 Intel Corporation. All rights reserved."
"Survey Data version=1.1.0","delimiter=,"

"ID","Function Call Sites and Loops","Loop Annotation","Performance Issues","Total Time Percent","Total Time","Self Time Percent","Self Time","Total Elapsed Time","Self Elapsed Time","Type","Loop Height","Max Depth","Parent ID","Loop Function ID","Why No Vectorization","Vector ISA","Gain Estimate","Vector Length","Compiler Estimated Gain","Self GFLOPS","Total GFLOPS","Self AI","Total Arithmetic Intensity","Self GINTOPS","Total GINTOPS","Self INT AI","Total INT AI","Self Giga OPS","Total Giga OPS","Self Overall AI","Total Overall AI","Self GFLOP","Total GFLOP","Self GINTOP","Total GINTOP","Self Giga OP","Total Giga OP","Self Memory GB","Total Memory GB","Self GB/s","Total GB/s","Average Trip Count","Min Trip Count","Max Trip Count","Call Count","Iteration Duration","Loop Instance Total Time","Traits","Data Types","Vector Widths","Instruction Sets","Transformations","Unroll Factor","Multi-Pumping Factor","Vectorization Details","Optimization Details","Source Location","Module","Dynamic func_inst","Dynamic compute","Dynamic int_compute","Dynamic sp_compute","Dynamic dp_compute","Dynamic memory","Dynamic all_instructions","Dynamic vector_compute","Dynamic vector_memory","Dynamic sse_vector_compute","Dynamic avx_vector_compute","Dynamic avx2_vector_compute","Dynamic avx512_vector_compute","Dynamic avx512phi_vector_compute","Dynamic fma_vector_compute","Dynamic amx_vector_compute","Dynamic x86_scalar_compute","Dynamic x87_scalar_compute","Dynamic sse_scalar_compute","Dynamic avx_scalar_compute","Dynamic avx2_scalar_compute","Dynamic avx512_scalar_compute","Dynamic fma_scalar_compute","Dynamic sse_vector_memory","Dynamic avx_vector_memory","Dynamic avx2_vector_memory","Dynamic avx512_vector_memory","Dynamic avx512phi_vector_memory","Dynamic x86_scalar_memory","Dynamic x87_scalar_memory","Dynamic sse_scalar_memory","Dynamic avx_scalar_memory","Dynamic avx2_scalar_memory","Dynamic avx512_scalar_memory","Dynamic loads","Dynamic stores","Dynamic loaded_bytes","Dynamic stored_bytes","Dynamic compute_with_memory","Dynamic int_compute_with_memory","Dynamic sp_compute_with_memory","Dynamic dp_compute_with_memory","Dynamic vector_compute_with_memory","Dynamic sse_vector_compute_with_memory","Dynamic avx_vector_compute_with_memory","Dynamic avx2_vector_compute_with_memory","Dynamic avx512_vector_compute_with_memory","Dynamic avx512phi_vector_compute_with_memory","Dynamic fma_vector_compute_with_memory","Dynamic x86_scalar_compute_with_memory","Dynamic x87_scalar_compute_with_memory","Dynamic sse_scalar_compute_with_memory","Dynamic avx_scalar_compute_with_memory","Dynamic avx2_scalar_compute_with_memory","Dynamic avx512_scalar_compute_with_memory","Dynamic fma_scalar_compute_with_memory","Dynamic add","Dynamic mul","Dynamic sub","Dynamic div","Dynamic sad","Dynamic min","Dynamic avg","Dynamic max","Dynamic abs","Dynamic sign","Dynamic sqrt","Dynamic fma","Dynamic reccp","Dynamic scale","Dynamic vpconflict","Dynamic vplzcnt","Dynamic call"
"3","[loop in mandelbrot_computation at dynamic_multithreading_sp_simd.cpp:15]","1","","96.5639","46.929s","3.49755","1.700s","0.790s","0.070s","Scalar","0","12","26","40","","","","","","0","","0","","11.203","","0.042","","11.203","","0.042","","0","","0.784","","0.784","","18.822","","268.872","","261","1","1000","1500000","< 0.001s","< 0.001s","Blends; Extracts; FMA; Inserts; Permutes; Shifts; Shuffles; Unpacks","Int32; Int64; UInt128; UInt16; Variable; ; ","128/256","AVX; AVX2; FMA","","","","","","dynamic_multithreading_sp_simd.cpp:15","dynamic_multithreading_sp_simd_O1","40","1960630305","1960630305","0","0","5097638793","9411025464","1960630305","4705512732","0","1568504244","0","0","0","392126061","0","0","0","0","0","0","0","0","0","4705512732","0","0","0","0","0","0","392126061","0","0","1568504244","1568504244","31370084880","31370084880","1176378183","1176378183","0","0","1176378183","0","784252122","0","0","0","392126061","0","0","0","0","0","0","0","1176378183","784252122","392126061","0","0","0","0","0","0","0","0","784252122","0","0","0","0","0"
"1","[loop in mandelbrot_computation at dynamic_multithreading_sp_simd.cpp:8]","1","","96.7697","47.029s","0.205922","0.100s","0.800s","0.030s","Scalar","1","11","28","26","","","","","","157.643","","0.119","","132.053","","0.100","","289.696","","0.219","","4.730","","3.962","","8.691","","39.627","","1320.825","","25","25","25","60000","< 0.001s","< 0.001s","Blends; Extracts; FMA; Shifts; Shuffles; Type Conversions","Int32; Int64; UInt16; UInt256; UInt; Variable; ; ","128/256","AVX; AVX2; FMA","","","","","","dynamic_multithreading_sp_simd.cpp:8","dynamic_multithreading_sp_simd_O1","26","4738512732","3948260610","0","0","17738672745","9576025464","3554634549","14191538196","0","2369256366","395126061","0","0","790252122","0","1183878183","0","0","0","0","0","0","0","10249277586","3942260610","0","0","395126061","0","0","3152008488","0","0","1995130305","33000000","27210572148","372000000","790252122","790252122","0","0","790252122","0","395126061","395126061","0","0","0","0","0","0","0","0","0","0","15000000","9000000","3000000","0","0","0","0","0","0","0","0","6000000","0","0","0","0","0"
"2","[loop in mandelbrot_computation at dynamic_multithreading_sp_simd.cpp:26]","1","","96.7697","47.029s","0","0s","0.800s","0s","Scalar","2","10","27","28","","","","","","","","0","","","","0.179","","","","0.179","","0","","< 0.001","","< 0.001","","0.005","","","","6000000","6000000","6000000","1","< 0.001s","47.03s","","UInt16; ; ","128/256","AVX; AVX2","","","","","","dynamic_multithreading_sp_simd.cpp:26","dynamic_multithreading_sp_simd_O1","28","480000","480000","0","0","23460000","7500000","0","720000","0","0","0","0","0","0","0","480000","0","0","0","0","0","0","0","360000","360000","0","0","21900000","0","0","360000","0","0","1380000","240000","8400000","4320000","180000","180000","0","0","180000","0","180000","0","0","0","0","0","0","0","0","0","0","0","120000","0","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","360000"

