sep=,

"Intel(R) Advisor Command Line Tool
Copyright (C) 2009-2025 Intel Corporation. All rights reserved."
"Survey Data version=1.1.0","delimiter=,"

"ID","Function Call Sites and Loops","Loop Annotation","Performance Issues","Total Time Percent","Total Time","Self Time Percent","Self Time","Total Elapsed Time","Self Elapsed Time","Type","Loop Height","Max Depth","Parent ID","Loop Function ID","Why No Vectorization","Vector ISA","Gain Estimate","Vector Length","Compiler Estimated Gain","Self GFLOPS","Total GFLOPS","Self AI","Total Arithmetic Intensity","Self GINTOPS","Total GINTOPS","Self INT AI","Total INT AI","Self Giga OPS","Total Giga OPS","Self Overall AI","Total Overall AI","Self GFLOP","Total GFLOP","Self GINTOP","Total GINTOP","Self Giga OP","Total Giga OP","Self Memory GB","Total Memory GB","Self GB/s","Total GB/s","Average Trip Count","Min Trip Count","Max Trip Count","Call Count","Iteration Duration","Loop Instance Total Time","Traits","Data Types","Vector Widths","Instruction Sets","Transformations","Unroll Factor","Multi-Pumping Factor","Vectorization Details","Optimization Details","Source Location","Module","Dynamic func_inst","Dynamic compute","Dynamic int_compute","Dynamic sp_compute","Dynamic dp_compute","Dynamic memory","Dynamic all_instructions","Dynamic vector_compute","Dynamic vector_memory","Dynamic sse_vector_compute","Dynamic avx_vector_compute","Dynamic avx2_vector_compute","Dynamic avx512_vector_compute","Dynamic avx512phi_vector_compute","Dynamic fma_vector_compute","Dynamic amx_vector_compute","Dynamic x86_scalar_compute","Dynamic x87_scalar_compute","Dynamic sse_scalar_compute","Dynamic avx_scalar_compute","Dynamic avx2_scalar_compute","Dynamic avx512_scalar_compute","Dynamic fma_scalar_compute","Dynamic sse_vector_memory","Dynamic avx_vector_memory","Dynamic avx2_vector_memory","Dynamic avx512_vector_memory","Dynamic avx512phi_vector_memory","Dynamic x86_scalar_memory","Dynamic x87_scalar_memory","Dynamic sse_scalar_memory","Dynamic avx_scalar_memory","Dynamic avx2_scalar_memory","Dynamic avx512_scalar_memory","Dynamic loads","Dynamic stores","Dynamic loaded_bytes","Dynamic stored_bytes","Dynamic compute_with_memory","Dynamic int_compute_with_memory","Dynamic sp_compute_with_memory","Dynamic dp_compute_with_memory","Dynamic vector_compute_with_memory","Dynamic sse_vector_compute_with_memory","Dynamic avx_vector_compute_with_memory","Dynamic avx2_vector_compute_with_memory","Dynamic avx512_vector_compute_with_memory","Dynamic avx512phi_vector_compute_with_memory","Dynamic fma_vector_compute_with_memory","Dynamic x86_scalar_compute_with_memory","Dynamic x87_scalar_compute_with_memory","Dynamic sse_scalar_compute_with_memory","Dynamic avx_scalar_compute_with_memory","Dynamic avx2_scalar_compute_with_memory","Dynamic avx512_scalar_compute_with_memory","Dynamic fma_scalar_compute_with_memory","Dynamic add","Dynamic mul","Dynamic sub","Dynamic div","Dynamic sad","Dynamic min","Dynamic avg","Dynamic max","Dynamic abs","Dynamic sign","Dynamic sqrt","Dynamic fma","Dynamic reccp","Dynamic scale","Dynamic vpconflict","Dynamic vplzcnt","Dynamic call"
"2","[loop in mandelbrot_computation at no_complex_sp.cpp:23]","1","","79.7574","6.420s","79.7533","6.420s","0.110s","0.110s","Scalar","0","12","36","35","","","","","","140.603","","","","14.003","","","","154.605","","","","15.470","","1.541","","17.011","","0","","0","","128","0","500","6000000","< 0.001s","< 0.001s","Type Conversions","Int32; Int64","","","","","","","","no_complex_sp.cpp:23","no_complex_sp_O3-STRICT","35","94211845263","94211845263","0","0","770346068","53377108283","0","0","0","0","0","0","0","0","0","770346068","0","0","93441499195","0","0","0","0","0","0","0","0","770346068","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16245953456","19344509235","3868901847","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","[loop in mandelbrot_computation at no_complex_sp.cpp:9]","1","","81.1239","6.530s","1.36709","0.110s","0.110s","0.020s","Scalar","1","11","28","36","","","","","","0","","0","","0.600","","1.000","","0.600","","1.000","","0","","0.012","","0.012","","0.012","","0.600","","1","1","1","6000000","< 0.001s","< 0.001s","Divisions; Type Conversions","Int32; Int64","","","","","","","","no_complex_sp.cpp:9","no_complex_sp_O3-STRICT","36","0","0","0","0","12000000","30000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12000000","0","0","0","0","0","0","6000000","0","12000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","[loop in mandelbrot_computation at no_complex_sp.cpp:9]","1","","82.6147","6.650s","0.124045","0.010s","0.110s","0.010s","Scalar","2","10","30","28","","","","","","3.005","","0.104","","7.475","","0.259","","10.480","","0.363","","0.030","","0.075","","0.105","","0.288","","28.844","","6000000","6000000","6000000","1","< 0.001s","6.650s","","Int64","","","","","","","","no_complex_sp.cpp:9","no_complex_sp_O3-STRICT","28","201594019","201594019","0","0","10166938844","1024934104","0","0","0","0","0","0","0","0","0","134040714","0","0","67553305","0","0","0","0","0","0","0","0","7471485128","0","0","2695453716","0","0","240000000","0","1680000000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24000000","60000000","36000000","12000000","0","0","0","0","0","0","0","0","0","0","0","0","42000000"

